,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA,AAPL,MSFT,SPY,TSLA
Date,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-27,147.52723693847656,296.3954162597656,440.10101318359375,237.30667114257812,148.60000610351562,299.7200012207031,450.25,237.30667114257812,148.75,300.8699951171875,450.6499938964844,238.3333282470703,146.8300018310547,296.8299865722656,447.05999755859375,234.03334045410156,147.47999572753906,298.989990234375,447.1199951171875,235.0,55802400.0,22605700,77235100.0,41501400.0
2021-08-30,152.01458740234375,300.22247314453125,442.036376953125,243.6366729736328,153.1199951171875,303.5899963378906,452.2300109863281,243.6366729736328,153.49000549316406,304.2200012207031,453.07000732421875,243.6666717529297,148.61000061035156,301.05999755859375,450.7099914550781,237.57666015625,149.0,301.1199951171875,450.9700012207031,238.24000549316406,90956700.0,16348100,48357400.0,55812600.0
2021-08-31,150.73390197753906,298.53143310546875,441.3814697265625,245.24000549316406,151.8300018310547,301.8800048828125,451.55999755859375,245.24000549316406,152.8000030517578,304.5,452.489990234375,246.79666137695312,151.2899932861328,301.5,450.9200134277344,242.14666748046875,152.66000366210938,304.4200134277344,452.1300048828125,244.3333282470703,86453100.0,26285300,59300200.0,62566200.0
2021-09-01,151.40899658203125,298.4819641113281,441.61602783203125,244.69667053222656,152.50999450683594,301.8299865722656,451.79998779296875,244.69667053222656,154.97999572753906,305.19000244140625,453.1099853515625,247.3300018310547,152.33999633789062,301.489990234375,451.54998779296875,243.7566680908203,152.8300018310547,302.8699951171875,452.55999755859375,244.69332885742188,80313700.0,18983800,48721400.0,39612900.0
2021-09-02,152.540771484375,297.80950927734375,442.9747314453125,244.1300048828125,153.64999389648438,301.1499938964844,453.19000244140625,244.1300048828125,154.72000122070312,303.3599853515625,454.04998779296875,246.99000549316406,152.39999389648438,300.17999267578125,451.9100036621094,243.51333618164062,153.8699951171875,302.20001220703125,453.32000732421875,244.8333282470703,71115500.0,16285600,42501000.0,38331900.0
2021-09-03,153.1860809326172,297.7996520996094,442.8672180175781,244.52333068847656,154.3000030517578,301.1400146484375,453.0799865722656,244.52333068847656,154.6300048828125,302.6000061035156,453.6300048828125,244.6666717529297,153.08999633789062,300.260009765625,451.54998779296875,241.39999389648438,153.75999450683594,300.989990234375,451.9800109863281,244.0833282470703,57808700.0,14747900,47170500.0,45738300.0
2021-09-07,155.55882263183594,296.85028076171875,441.28369140625,250.97332763671875,156.69000244140625,300.17999267578125,451.4599914550781,250.97332763671875,157.25999450683594,301.0899963378906,452.80999755859375,253.39999389648438,154.38999938964844,298.20001220703125,450.739990234375,246.4199981689453,154.97000122070312,301.010009765625,452.7099914550781,246.6666717529297,82278300.0,17180400,51671500.0,60119400.0
2021-09-08,153.990234375,296.8799133300781,440.7461242675781,251.2899932861328,155.11000061035156,300.2099914550781,450.9100036621094,251.2899932861328,157.0399932861328,300.6099853515625,451.6700134277344,254.81666564941406,153.97999572753906,297.4700012207031,448.8599853515625,246.92333984375,156.97999572753906,299.7799987792969,450.8900146484375,253.86000061035156,74420200.0,15046800,56181900.0,56379000.0
2021-09-09,152.95773315429688,293.9527587890625,438.8596496582031,251.6199951171875,154.07000732421875,297.25,448.9800109863281,251.6199951171875,156.11000061035156,302.1400146484375,452.57000732421875,254.03334045410156,153.9499969482422,297.0,448.7200012207031,250.5433349609375,155.49000549316406,300.82000732421875,450.70001220703125,251.1366729736328,57305700.0,19927000,57970400.0,42233100.0
2021-09-10,147.89456176757812,292.4298400878906,435.3994140625,245.42333984375,148.97000122070312,295.7099914550781,445.44000244140625,245.42333984375,155.47999572753906,299.9200134277344,451.489990234375,254.20333862304688,148.6999969482422,295.3800048828125,445.30999755859375,244.83999633789062,155.0,298.4200134277344,451.0400085449219,253.1999969482422,140893200.0,19633400,89948200.0,45552600.0
2021-09-13,148.47036743164062,293.6956481933594,436.5137023925781,247.6666717529297,149.5500030517578,296.989990234375,446.5799865722656,247.6666717529297,151.4199981689453,298.5400085449219,448.9200134277344,248.25999450683594,148.75,294.0799865722656,444.1099853515625,236.28334045410156,150.6300048828125,297.54998779296875,448.6400146484375,246.73666381835938,102404300.0,23652900,83738600.0,68857500.0
2021-09-14,147.0507049560547,296.4646301269531,434.1580505371094,248.163330078125,148.1199951171875,299.7900085449219,444.1700134277344,248.163330078125,151.07000732421875,301.3900146484375,448.3399963378906,251.49000549316406,146.91000366210938,298.1000061035156,443.2200012207031,245.46665954589844,150.35000610351562,299.55999755859375,448.1199951171875,247.52333068847656,109296300.0,21853400,78197100.0,55574700.0
2021-09-15,147.95411682128906,301.4388122558594,437.7844543457031,251.94332885742188,149.02999877929688,304.82000732421875,447.8800048828125,251.94332885742188,149.44000244140625,305.32000732421875,448.4100036621094,252.2866668701172,146.3699951171875,301.82000732421875,443.44000244140625,246.1199951171875,148.55999755859375,303.260009765625,444.6199951171875,248.3333282470703,83281300.0,28356300,78792200.0,46073100.0
2021-09-16,147.71585083007812,301.8343811035156,437.0904235839844,252.3300018310547,148.7899932861328,305.2200012207031,447.1700134277344,252.3300018310547,148.97000122070312,305.30999755859375,448.3599853515625,252.97000122070312,147.22000122070312,300.760009765625,444.0199890136719,249.20333862304688,148.44000244140625,303.760009765625,447.32000732421875,250.94332885742188,68034100.0,19550800,77786700.0,41770200.0
2021-09-17,145.00555419921875,296.543701171875,432.8326721191406,253.163330078125,146.05999755859375,299.8699951171875,441.3999938964844,253.163330078125,148.82000732421875,304.5,445.3699951171875,253.67999267578125,145.75999450683594,299.5299987792969,441.0199890136719,250.0,148.82000732421875,304.1700134277344,444.9200134277344,252.38333129882812,129868800.0,41372500,118425000.0,84612600.0
2021-09-20,141.90809631347656,291.0354919433594,425.61553955078125,243.38999938964844,142.94000244140625,294.29998779296875,434.0400085449219,243.38999938964844,144.83999633789062,298.7200012207031,436.55999755859375,247.3333282470703,141.27000427246094,289.5199890136719,428.8599853515625,239.5399932861328,143.8000030517578,296.3299865722656,434.8800048828125,244.85333251953125,123478900.0,38278700,166445500.0,74273100.0
2021-09-21,142.39453125,291.5299377441406,425.2135314941406,246.4600067138672,143.42999267578125,294.79998779296875,433.6300048828125,246.4600067138672,144.60000610351562,297.5400085449219,437.9100036621094,248.24667358398438,142.77999877929688,294.07000732421875,433.07000732421875,243.47999572753906,143.92999267578125,295.69000244140625,436.5299987792969,244.92999267578125,75834000.0,22364100,92526100.0,48992100.0
2021-09-22,144.7970733642578,295.26800537109375,429.36138916015625,250.64666748046875,145.85000610351562,298.5799865722656,437.8599853515625,250.64666748046875,146.42999267578125,300.2200012207031,440.0299987792969,251.22332763671875,143.6999969482422,294.510009765625,433.75,246.3733367919922,144.4499969482422,296.7300109863281,436.04998779296875,247.8433380126953,76404300.0,26626300,102350100.0,45378900.0
2021-09-23,145.77000427246094,296.2371826171875,434.5781555175781,251.2133331298828,146.8300018310547,299.55999755859375,443.17999267578125,251.2133331298828,147.0800018310547,300.8999938964844,444.8900146484375,252.73333740234375,145.63999938964844,297.5299987792969,439.6000061035156,249.30667114257812,146.64999389648438,298.8500061035156,439.8500061035156,251.6666717529297,64838200.0,18604600,76396000.0,35842500.0
2021-09-24,145.85934448242188,296.0295104980469,435.29400634765625,258.1300048828125,146.9199981689453,299.3500061035156,443.9100036621094,258.1300048828125,147.47000122070312,299.79998779296875,444.6700134277344,258.26666259765625,145.55999755859375,296.92999267578125,441.2099914550781,248.18666076660156,145.66000366210938,298.2300109863281,441.44000244140625,248.6300048828125,53477900.0,14999000,62094800.0,64119000.0
2021-09-27,144.32052612304688,290.9069519042969,434.04864501953125,263.78668212890625,145.3699951171875,294.1700134277344,442.6400146484375,263.78668212890625,145.9600067138672,296.4700012207031,444.04998779296875,266.3333435058594,143.82000732421875,292.94000244140625,441.8999938964844,256.4366760253906,145.47000122070312,296.1400146484375,442.80999755859375,257.7066650390625,74150700.0,23571700,61371100.0,84212100.0
2021-09-28,140.88552856445312,280.3750915527344,425.3017272949219,259.1866760253906,141.91000366210938,283.5199890136719,433.7200012207031,259.1866760253906,144.75,290.7799987792969,440.0400085449219,265.21331787109375,141.69000244140625,282.75,432.94000244140625,255.39332580566406,143.25,289.79998779296875,439.69000244140625,262.3999938964844,108972300.0,43186200,130436300.0,76144200.0
2021-09-29,141.7988739013672,280.84979248046875,426.0176086425781,260.4366760253906,142.8300018310547,284.0,434.45001220703125,260.4366760253906,144.4499969482422,286.7699890136719,437.0400085449219,264.5,142.02999877929688,283.010009765625,433.8500061035156,256.8933410644531,142.47000122070312,285.1000061035156,435.19000244140625,259.9333190917969,74602000.0,26353700,82329200.0,62828700.0
2021-09-30,140.47848510742188,278.7928466796875,420.8106689453125,258.49334716796875,141.5,281.9200134277344,429.1400146484375,258.49334716796875,144.3800048828125,287.8299865722656,436.7699890136719,263.0433349609375,141.27999877929688,281.6199951171875,428.7799987792969,258.3333435058594,143.66000366210938,285.7099914550781,436.0199890136719,260.3333435058594,89056700.0,32343600,140506000.0,53868000.0
2021-10-01,141.62014770507812,285.8932189941406,425.8116455078125,258.40667724609375,142.64999389648438,289.1000061035156,434.239990234375,258.40667724609375,142.9199981689453,289.9800109863281,436.0299987792969,260.260009765625,139.11000061035156,281.2900085449219,427.2300109863281,254.52999877929688,141.89999389648438,282.1199951171875,430.9800109863281,259.4666748046875,94639600.0,30086300,129240100.0,51094200.0
2021-10-04,138.135498046875,279.9696350097656,420.32037353515625,260.510009765625,139.13999938964844,283.1099853515625,428.6400146484375,260.510009765625,142.2100067138672,287.75,433.9599914550781,268.989990234375,138.27000427246094,280.25,426.3599853515625,258.7066650390625,141.75999450683594,287.3999938964844,433.0,265.5,98322000.0,31350700,128570000.0,91449900.0
2021-10-05,140.09129333496094,285.5569763183594,424.69378662109375,260.1966552734375,141.11000061035156,288.760009765625,433.1000061035156,260.1966552734375,142.24000549316406,290.3999938964844,435.489990234375,265.7699890136719,139.36000061035156,284.04998779296875,429.3900146484375,258.0666809082031,139.49000549316406,284.04998779296875,430.239990234375,261.6000061035156,80861100.0,24993000,90682500.0,55297800.0
2021-10-06,140.97486877441406,289.85870361328125,426.4588317871094,260.9166564941406,142.0,293.1099853515625,434.8999938964844,260.9166564941406,142.14999389648438,293.6300048828125,435.1199951171875,262.2200012207031,138.3699951171875,285.510009765625,427.5400085449219,257.739990234375,139.47000122070312,285.7799987792969,429.2699890136719,258.73333740234375,83221100.0,28002600,113032200.0,43898400.0
2021-10-07,142.2555389404297,291.57940673828125,430.1458740234375,264.53668212890625,143.2899932861328,294.8500061035156,438.6600036621094,264.53668212890625,144.22000122070312,296.6400146484375,441.67999267578125,268.3333435058594,142.72000122070312,293.9200134277344,438.20001220703125,261.1266784667969,143.05999755859375,295.17999267578125,438.3900146484375,261.82000732421875,61732700.0,20430500,72437500.0,57587400.0
2021-10-08,141.86837768554688,291.57940673828125,429.36138916015625,261.8299865722656,142.89999389648438,294.8500061035156,437.8599853515625,261.8299865722656,144.17999267578125,296.6400146484375,439.8900146484375,265.4599914550781,142.55999755859375,293.760009765625,437.19000244140625,260.3033447265625,144.02999877929688,296.2200012207031,439.4800109863281,265.4033203125,58773200.0,17685700,74557400.0,50215800.0
2021-10-11,141.7790069580078,290.9663391113281,426.2529602050781,263.9800109863281,142.80999755859375,294.2300109863281,434.69000244140625,263.9800109863281,144.80999755859375,297.9700012207031,440.260009765625,267.0799865722656,141.80999755859375,292.75,434.6199951171875,261.8333435058594,142.27000427246094,292.9200134277344,437.1600036621094,262.54998779296875,64452200.0,19298600,65233300.0,42600900.0
2021-10-12,140.4884033203125,289.6312561035156,425.20367431640625,268.5733337402344,141.50999450683594,292.8800048828125,433.6199951171875,268.5733337402344,143.25,295.44000244140625,436.1000061035156,270.7733459472656,141.0399932861328,292.3500061035156,432.7799987792969,265.5233459472656,143.22999572753906,295.3399963378906,435.6700134277344,266.9766540527344,73035900.0,17974100,71181200.0,66060000.0
2021-10-13,139.89273071289062,293.0232238769531,426.73345947265625,270.3599853515625,140.91000366210938,296.30999755859375,435.17999267578125,270.3599853515625,141.39999389648438,297.2799987792969,436.04998779296875,271.8033447265625,139.1999969482422,293.489990234375,431.5400085449219,268.59332275390625,141.24000549316406,294.9100036621094,434.7099914550781,270.15667724609375,78762700.0,23416300,72974000.0,42360300.0
2021-10-14,142.72216796875,299.39178466796875,433.911376953125,272.7733459472656,143.75999450683594,302.75,442.5,272.7733459472656,143.8800048828125,303.2699890136719,442.6600036621094,273.4166564941406,141.50999450683594,297.8299865722656,438.5799865722656,271.1166687011719,142.11000061035156,299.2099914550781,439.0799865722656,271.8299865722656,69907100.0,27262900,70236800.0,36741600.0
2021-10-15,143.79437255859375,300.8356018066406,437.2159423828125,281.010009765625,144.83999633789062,304.2099914550781,445.8699951171875,281.010009765625,144.89999389648438,304.45001220703125,446.260009765625,281.07000732421875,143.50999450683594,300.5199890136719,444.0899963378906,274.1166687011719,143.77000427246094,302.3399963378906,444.75,274.5799865722656,67940300.0,25384800,66260200.0,56773800.0
2021-10-18,145.4920196533203,303.8814392089844,438.5103454589844,290.03668212890625,146.5500030517578,307.2900085449219,447.19000244140625,290.03668212890625,146.83999633789062,308.2099914550781,447.54998779296875,291.7533264160156,143.16000366210938,302.69000244140625,443.2699890136719,283.8233337402344,143.4499969482422,303.57000732421875,443.9700012207031,283.92999267578125,85589200.0,22729300,62213200.0,72621600.0
